0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
4, 3, 0, -1, -1, -1, 0, 0, 0
5, 4, 0, 5, -1, -1, 0, 0, 0
6, 5, 0, -1, 5, 6, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
3, 3, 1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
2, 7, 1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
1, 1, 3, -1, -1, -1, 0, 0, 0
6, 2, 3, -1, 8, 3, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
3, 8, 3, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
4, 8, 4, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
6, 3, 5, -1, 7, 1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
6, 7, 5, -1, 3, 1, 0, 0, 0
5, 8, 5, 5, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
3, 3, 6, -1, -1, -1, 0, 0, 0
4, 4, 6, -1, -1, -1, 0, 0, 0
3, 5, 6, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
0, -1, -1, -1, -1, -1, 0, 0, 0
